Name	Count
Ruots. kaunokirj. 1|Mf.	   20
Rv Diss. dupl.|Käsifilmistö - filmikortit	   20
Siv.seur.: Kansanvalistusseura 5 -1972	   20
Suom. lastenkirj. 5 -1972	   20
Eläintensuojelu 3 -1972|Käsifilmistö - filmikortit	   19
K.Suomal.kaunokirj. -1972|Käsifilmistö - filmikortit	   19
Kansakoulut 1 -1972	   19
Näyttämö 3 -1972	   19
Ruots. kaunokirj. 1. -1972|Käsifilmistö - filmikortit	   19
Suom. elämäkerrat 1. -1944|Mf.	   19
Yleinen historia	   19
Fol.U -1972	   18
Hartauskirj. -1972|Hartauskirj. -1972|Käsifilmistö - filmikortit	   18
Heng. seurat 1 Pyhien -1972	   18
K. Maanviljelys -1972|Mf.	   18
Kirjeoppaat -1972	   18
Nuorisoseurat 3 -1972|Käsifilmistö - filmikortit	   18
Palosuojelu -1972	   18
Palosuojelu 2 -1972	   18
Pappeinkok. -1972	   18
Pienpainatekokoelma XIV (Merenkulku, virallista)	   18
Raamatut 5 -1972	   18
Rv Academica 4	   18
Rv Academica 5	   18
Suom. kaunokirj. 5. -1972	   18
Tiet. seur.: Suom.-ugril. seura -1972	   18
Helsingin yliopisto 3	   17
K. Amerikka 2 -1972|Mf.	   17
K. Kiel.,uudet -1972|Mf.	   17
Käsifilmistö - filmikortit|Suom. hist. 3 -1972	   17
Lakitiede 3	   17
Maantiede 2. -1972|Käsifilmistö - filmikortit	   17
Raamatut 1 -1972	   17
Suom. lastenkirj. 2 -1972	   17
Amerikka 3	   16
K. Suom. hist. -1972|Käsifilmistö - filmikortit	   16
K.Ruots.kaunok. -1972|Mf.	   16
K.Unikirjat -1972|Mf.	   16
Käsifilmistö - filmikortit|K.Työväenkys. -1972	   16
Lääketiede 3	   16
Posti 2 -1972	   16
Rv Academica 6	   16
Helsingin yliopisto 5	   15
Heng. seurat 1	   15
Kansakoulut 1	   15
Ruots. lastenkirj. 2	   15
Suom. elämäkerrat 2 -1972|Käsifilmistö - filmikortit	   15
Teologia 2 -1972	   15
Eläinlääkintä 3	   14
Hartauskirj. -1972|K. Hartauskirj. -1972|Käsifilmistö - filmikortit	   14
Hartauskirj. -1972|Käsifilmistö - filmikortit|Hartauskirj. -1972|Käsifilmistö - filmikortit	   14
Heng. seurat 2	   14
K. Lääketiede -1972|Mf.	   14
K.Hätäapu -1972|Mf.	   14
K.Yl.hist. -1972|Mf.	   14
Kauppakalenterit	   14
Maantiede 1|Käsifilmistö - filmikortit	   14
Pienpainatekokoelma XIX (Naisasia)	   14
Raittius 2 , Raittiuden -1972	   14
Raittius 3 -1972	   14
Suom. kaunokirj. 3 -1972|Suom. kaunokirj. 2 -1972	   14
Suom. kaunokirj. 5 -1972|Käsifilmistö - filmikortit	   14
Työväenkysymys 3 -1972	   14
Vierask. kaunok. 1	   14
Aapiset 1	   13
Aistiviallishoito 3 -1972|Käsifilmistö - filmikortit	   13
Eläintiede	   13
K. Eläinlääk. -1972|Mf.	   13
K. Suomi - Venäjä -1972|Mf.	   13
