Name	Count
	11022
[S.l.] :	  694
[S.I.] :	    7
[S.I] :	    6
[S.l] :	    5
1893 :	    4
- :	    2
1845 :	    2
1854 :	    2
1856 :	    2
1900 :	    2
Italia.	    2
[4], 112 s.	    1
[s. a.] :	    1
[s. l.],	    1
[S. l] :	    1
[U.S.A.] :	    1
1845.	    1
1850 :	    1
1877 :	    1
1895 :	    1
1896 :	    1
1899 :	    1
1903 :	    1
1904 :	    1
1909-1922 :	    1
204 s. :	    1
B:borg :	    1
Berttula :	    1
Ely (MI) :	    1
Gefle :	    1
L'vìv :	    1
Piitem :	    1
