Name	Count
Maantiede 2. -1972|Käsifilmistö - filmikortit	   17
Meijeritalous 2 -1972	   17
Ruots. lastenkirj. 2	   17
Ea3 1978-	   16
K. Suom. hist. -1972|Käsifilmistö - filmikortit	   16
K.Hätäapu -1972|Mf.	   16
K.Kiel.kotim., suom. -1972|Mf.	   16
K.Ruots.kaunok. -1972|Mf.	   16
K.Unikirjat -1972|Mf.	   16
Lääketiede 3	   16
Puol.sos.dem. -1972|Käsifilmistö - filmikortit	   16
Rv Academica 6	   16
Suom. elämäkerrat 2 -1972|Käsifilmistö - filmikortit	   16
Eläintiede	   15
Helsingin yliopisto 5	   15
Heng. seurat 2	   15
K.Genealogia -1972|Mf.	   15
Maanvilj. 2B, Maatalousseurojen -1972	   15
Matkailu 2 -1972	   15
Teologia 2 -1972	   15
Vierask. kaunok. 1	   15
Eläinlääkintä 3	   14
Hartauskirj. -1972|K. Hartauskirj. -1972|Käsifilmistö - filmikortit	   14
Hartauskirj. -1972|Käsifilmistö - filmikortit|Hartauskirj. -1972|Käsifilmistö - filmikortit	   14
K. Lääketiede -1972|Mf.	   14
K. Suomi - Venäjä -1972|Mf.	   14
K.Suom.hist. -1972|Mf.	   14
K.Yl.hist. -1972|Mf.	   14
Kirjapainotaito 1 -1972	   14
Kirkoll. käsikirj. 4 -1972	   14
Maantiede 1|Käsifilmistö - filmikortit	   14
Mf.|K.Raittius -1972	   14
Pienpainatekokoelma I A	   14
Pienpainatekokoelma XIX (Naisasia)	   14
Rahalaitokset 6 -1972	   14
Raittius 2 , Raittiuden -1972	   14
Raittius 3 -1972	   14
Suom. hist. 4	   14
Suom. kaunokirj. 3 -1972|Suom. kaunokirj. 2 -1972	   14
Suom. kaunokirj. 5 -1972|Käsifilmistö - filmikortit	   14
Teologia 3	   14
Urheilu 1 -1972	   14
Aapiset 1	   13
Aistiviallishoito 3 -1972|Käsifilmistö - filmikortit	   13
Ajanvietelehdet -1972|nan	   13
Helsingin yliopisto 8	   13
K. Eläinlääk. -1972|Mf.	   13
K.Henkilökirj. -1972|Mf.	   13
Kansakoulut 2	   13
Maanmittaus 3 -1972	   13
Merenkulku 5 -1972	   13
Mf.|K.Saarnakirj. -1972	   13
Puolustus 1	   13
Sosiaalipolitiikka 3 -1972	   13
Tilapäislehdet -1972	   13
Tulli 2 -1972	   13
Tulli 3 -1972	   13
Valtiopäivät 2 -1972	   13
Yleiset sarjat 1 , Kirjasia -1972	   13
Aistiviallishoito 2 -1972	   12
Amerikka 3. -1972	   12
Filosofia	   12
Fol. F	   12
Geol. & mineral. -1972	   12
Hartauskirj. -1972|Käsifilmistö - filmikortit|Hartauskirj. -1972	   12
Helsingin yliopisto 12 -1972	   12
IV.1./37	   12
K. Fysiikka -1972|Mf.	   12
K.Lähetys -1972|Lähetys, Pakanalähetyksen -1972|Mf.	   12
K.Musiikki -1972|Mf.	   12
K.Suomi-Venäjä, Estl.	   12
K.Työväenkys. -1972|Mf.	   12
Kansanopistot 1 -1972	   12
Käsifilmistö - filmikortit|K.Suom.kaunok. -1972	   12
Kasvatusoppi 1	   12
Katekism. 3 -1972	   12
Kustannustoimi 4 -1972	   12
Maanviljelys 1	   12
Naisasia 3. -1972|Käsifilmistö - filmikortit	   12
Oppikoulut 1 -1972	   12
Pienpainatekokoelma IV	   12
Pienpainatekokoelma XI	   12
Pienpainatekokoelma XII	   12
Puol.nuorsuom. -1972|Käsifilmistö - filmikortit	   12
Rahalaitokset 2 -1972	   12
Raittius 1 -1972	   12
Ruots. lastenkirj. 4	   12
Ruots. lastenkirj. 4 -1972	   12
Suom. kaunokirj. 4, Alkuperäistä näytelmäkirjalli -1972	   12
Suom. kaunokirj. 6	   12
Tiet. seur.: Suomen historiallinen seura -1972	   12
Aa2 1978-	   11
Aapiset 1 -1972	   11
Arkkiveisut Separata	   11
Diakonissalaitos -1972	   11
Diss. HY -1972|Lakitiede 3 -1972	   11
Farmasia 3	   11
III.4.f/26	   11
K. Maanviljelys 2 -1972|K.Maanviljelys -1972|Mf.|Mf.	   11
K.Eläinlääk. -1972|Mf.	   11
K.Urheilu -1972|Mf.	   11
Kansanopistot 1	   11
Kansanopistot 2	   11
Kasvatusoppi 3 Kasvatusopillisia -1972	   11
Maanviljelys 2 C	   11
Mf.|Ruots. kaunokirj. 1 -1972	   11
Musiikki 4 -1972|Musiikki 4 -1972	   11
Nuorisoseurat 1 -1972	   11
Posti 4 -1972	   11
Rautatiet 2B -1972	   11
Ruots. kaunokirj. 5 -1972	   11
Ruots. lastenkirj. 2 -1972	   11
Rv Diss. Suchtelen	   11
S|MF|Käsifilmistö	   11
Suom. hist. 3|Käsifilmistö - mikrokortit	   11
Suom. kaunokirj. 1.|Käsifilmistö - filmikortit	   11
Suom. kaunokirj. 2 	   11
Taide 3	   11
Teollisuus 3	   11
Teollisuuskalenterit	   11
Teollisuusliikkeet 2 -1972	   11
